city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
szczecin,blockOfFlats,57.41,3.0,3.0,3.0,2016.0,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,no,yes,no,no,no,599000
szczecin,blockOfFlats,59.4,3.0,5.0,11.0,1985.0,53.3797008,14.655164,7.91,23.0,0.128,0.164,0.274,0.254,0.157,,0.149,condominium,no,yes,yes,no,yes,549000
szczecin,blockOfFlats,64.0,4.0,1.0,2.0,1930.0,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,cooperative,no,no,no,no,yes,569000
szczecin,Other,74.8,3.0,3.0,3.0,2007.0,53.461295,14.546979,4.31,3.0,0.747,1.182,0.598,0.64,0.318,2.089,0.356,condominium,no,yes,no,no,no,730000
szczecin,tenement,42.0,2.0,3.0,4.0,,53.4335026910655,14.5445775844857,1.56,79.0,0.321,0.384,0.266,0.301,0.055,0.345,0.221,condominium,no,no,no,no,no,299000
szczecin,blockOfFlats,86.59,3.0,3.0,4.0,2009.0,53.4335341,14.4830325,5.29,1.0,1.303,1.238,0.861,0.716,0.901,3.203,0.436,condominium,no,yes,no,no,no,732000
szczecin,Other,76.0,3.0,2.0,4.0,1980.0,53.3747242,14.6635122,8.69,13.0,0.215,0.662,0.401,0.124,0.298,,0.053,condominium,yes,no,no,no,no,515000
szczecin,blockOfFlats,35.6,2.0,7.0,8.0,1969.0,53.3970163,14.6690494,7.74,13.0,0.142,2.274,0.183,0.147,0.19,,0.149,cooperative,no,no,yes,no,yes,285000
szczecin,Other,60.44,3.0,,4.0,1980.0,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,no,yes,no,no,no,429000
szczecin,tenement,47.18,2.0,3.0,3.0,1935.0,53.4303952,14.54693469,1.21,83.0,0.419,0.337,0.267,0.38,0.105,0.253,0.162,condominium,no,no,no,no,no,499000
szczecin,tenement,46.52,2.0,4.0,4.0,1930.0,53.42523986,14.53791809,1.54,32.0,0.186,0.556,0.332,0.57,0.261,0.592,0.18,condominium,no,no,Other,no,no,497000
szczecin,blockOfFlats,45.0,3.0,2.0,3.0,1932.0,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,no,no,no,no,yes,320000
szczecin,blockOfFlats,69.33,3.0,1.0,2.0,1936.0,53.4222296,14.5213884,2.63,5.0,0.264,0.633,0.831,0.906,0.571,0.727,0.088,condominium,no,no,no,no,yes,439000
szczecin,tenement,61.45,2.0,,4.0,1900.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,condominium,no,no,Other,no,no,575000
szczecin,blockOfFlats,35.47,2.0,1.0,5.0,,53.44901211,14.56533887,2.86,9.0,0.142,0.529,0.317,0.127,0.322,1.751,0.356,condominium,yes,no,yes,no,yes,289000
szczecin,apartmentBuilding,52.19,3.0,2.0,5.0,,53.4203,14.5595,0.36,33.0,0.438,0.636,0.32,0.494,0.31,1.016,0.167,condominium,no,yes,yes,no,no,648396
szczecin,Other,51.3,2.0,5.0,10.0,1984.0,53.4542271,14.5541972,3.46,11.0,0.465,0.601,0.438,0.38,0.091,1.861,0.292,cooperative,no,yes,yes,no,no,439000
szczecin,blockOfFlats,53.0,2.0,4.0,4.0,1993.0,53.42429,14.48342,5.14,5.0,0.444,0.621,0.22,0.673,0.283,3.231,0.037,cooperative,no,yes,no,no,yes,420000
szczecin,blockOfFlats,36.0,2.0,4.0,5.0,1970.0,53.4329,14.5548,1.13,54.0,0.245,0.256,0.092,0.271,0.068,0.602,0.087,cooperative,no,no,yes,no,no,299999
szczecin,blockOfFlats,36.5,2.0,1.0,4.0,1980.0,53.3968558,14.6685723,7.72,13.0,0.169,2.245,0.181,0.158,0.168,,0.134,cooperative,no,no,no,no,yes,330000
szczecin,apartmentBuilding,65.0,3.0,3.0,3.0,2017.0,53.4153237,14.533524,2.03,6.0,0.508,0.535,0.087,0.141,0.208,0.517,0.639,condominium,no,no,yes,no,no,699000
szczecin,Other,54.98,2.0,4.0,4.0,1930.0,53.4351799,14.5325665,2.29,30.0,0.183,0.274,0.244,0.341,0.077,0.293,0.064,condominium,no,no,no,no,no,419000
szczecin,Other,54.98,2.0,4.0,4.0,1930.0,53.4332098,14.5395221,1.79,63.0,0.176,0.4,0.309,0.257,0.045,0.197,0.112,condominium,no,no,no,no,no,419000
szczecin,blockOfFlats,64.0,4.0,1.0,2.0,1930.0,53.434703,14.5027336,4.06,1.0,0.166,0.871,0.584,0.504,0.71,1.893,0.642,cooperative,no,no,no,no,yes,569000
szczecin,blockOfFlats,51.23,2.0,2.0,2.0,,53.444725,14.50301,4.51,6.0,0.369,0.343,0.301,0.37,0.237,1.858,0.252,condominium,no,yes,no,no,yes,480000
szczecin,blockOfFlats,31.0,1.0,3.0,12.0,1985.0,53.3761339,14.651302,7.97,12.0,0.156,0.362,0.35,0.143,0.405,,0.335,cooperative,no,yes,yes,no,yes,317000
szczecin,blockOfFlats,52.0,2.0,3.0,4.0,2003.0,53.4265537,14.5529795,0.64,62.0,0.28,0.298,0.155,0.126,0.074,0.654,0.111,condominium,no,no,Other,no,no,539000
szczecin,Other,48.92,3.0,,9.0,,53.4368668,14.5530096,1.59,35.0,0.194,0.237,0.181,0.165,0.099,0.781,0.231,cooperative,yes,no,no,no,no,439000
szczecin,blockOfFlats,49.43,2.0,,4.0,1993.0,53.381054,14.6626404,8.22,15.0,0.492,0.57,0.281,0.488,0.203,,0.191,condominium,no,yes,no,no,yes,490000
szczecin,Other,70.0,4.0,8.0,10.0,1986.0,53.3797008,14.655164,7.91,23.0,0.128,0.164,0.274,0.254,0.157,,0.149,cooperative,no,yes,yes,no,no,475414
szczecin,tenement,93.8,4.0,3.0,3.0,1905.0,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,no,yes,no,no,no,599000
szczecin,blockOfFlats,28.9,1.0,3.0,10.0,1970.0,53.4391257,14.5530369,1.83,28.0,0.18,0.167,0.261,0.123,0.223,0.835,0.122,cooperative,no,no,yes,no,yes,325000
szczecin,blockOfFlats,76.19,3.0,4.0,4.0,1995.0,53.42218975,14.54132153,1.31,19.0,0.07,0.587,0.192,0.459,0.177,0.695,0.164,condominium,no,yes,no,no,yes,689000
szczecin,blockOfFlats,62.0,3.0,1.0,2.0,2000.0,53.3583543,14.5996688,7.67,1.0,0.634,3.045,0.837,0.472,1.055,,0.992,cooperative,yes,yes,no,no,yes,495000
szczecin,Other,56.0,4.0,1.0,4.0,1971.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,cooperative,no,yes,no,no,no,440000
szczecin,Other,42.88,2.0,,4.0,1930.0,53.4482833,14.5490308,2.88,11.0,0.413,0.845,0.469,0.293,0.29,1.38,0.09,condominium,no,yes,no,no,no,295000
szczecin,tenement,49.77,3.0,2.0,4.0,1920.0,53.4455407,14.5479407,2.61,14.0,0.502,0.597,0.352,0.252,0.195,1.102,0.084,condominium,no,no,no,no,yes,419000
szczecin,blockOfFlats,82.0,3.0,3.0,12.0,1984.0,53.3840553,14.6541372,7.57,13.0,0.335,0.653,0.424,0.655,0.265,,0.184,cooperative,yes,yes,yes,no,yes,630000
szczecin,tenement,68.61,3.0,3.0,4.0,1940.0,53.4362525,14.5685225,1.51,14.0,0.257,0.89,0.32,0.275,0.07,0.892,0.083,condominium,yes,no,no,no,yes,449000
szczecin,blockOfFlats,51.54,2.0,,3.0,2004.0,53.4255009,14.4893712,4.75,9.0,0.395,0.278,0.272,0.263,0.373,2.868,0.232,cooperative,no,yes,no,no,no,499000
szczecin,blockOfFlats,57.0,2.0,1.0,2.0,1970.0,53.39092795,14.67734809,8.52,1.0,0.475,2.024,0.702,0.725,0.617,,0.743,cooperative,yes,no,no,no,no,355000
szczecin,blockOfFlats,54.93,3.0,2.0,4.0,2015.0,53.4303408,14.4837592,5.17,1.0,0.991,0.921,0.503,0.823,0.954,3.226,0.149,condominium,yes,no,yes,no,no,620000
szczecin,tenement,59.19,2.0,1.0,4.0,1950.0,53.4319,14.5506,1.17,72.0,0.163,0.252,0.218,0.183,0.079,0.547,0.051,condominium,no,no,no,no,yes,380000
szczecin,tenement,51.0,3.0,,2.0,1956.0,53.444725,14.50301,4.51,6.0,0.369,0.343,0.301,0.37,0.237,1.858,0.252,condominium,no,yes,no,no,yes,500000
szczecin,tenement,127.0,4.0,2.0,4.0,1935.0,53.43348726,14.55148578,1.29,58.0,0.046,0.079,0.191,0.211,0.109,0.698,0.156,condominium,no,yes,no,no,no,785000
szczecin,blockOfFlats,51.0,3.0,,2.0,1956.0,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,yes,yes,no,no,yes,500000
szczecin,blockOfFlats,55.0,2.0,3.0,4.0,1990.0,53.4321926,14.547949,1.3,75.0,0.22,0.299,0.147,0.349,0.045,0.428,0.03,cooperative,no,yes,no,no,yes,420000
szczecin,blockOfFlats,63.0,3.0,3.0,4.0,1980.0,53.37655,14.686531,9.82,2.0,1.355,0.528,0.205,1.287,1.316,,0.219,condominium,no,yes,no,no,yes,560000
szczecin,Other,67.84,3.0,,1.0,2008.0,53.4119976,14.4950211,4.55,6.0,0.407,1.347,0.12,0.471,0.328,2.576,0.74,condominium,yes,no,no,no,no,750000
szczecin,blockOfFlats,46.01,2.0,3.0,3.0,1953.0,53.4477551,14.55208024,2.77,11.0,0.346,0.75,0.636,0.35,0.09,1.446,0.146,condominium,no,no,no,no,yes,279000
szczecin,tenement,51.1,3.0,1.0,2.0,1938.0,53.44927766,14.50251102,4.82,11.0,0.184,0.816,0.176,0.549,0.319,2.025,0.169,condominium,yes,no,no,no,yes,439000
szczecin,blockOfFlats,42.09,2.0,3.0,4.0,1980.0,53.456111,14.493056,5.78,12.0,0.394,1.766,0.21,0.152,0.676,2.931,0.224,condominium,no,yes,no,no,yes,370000
szczecin,apartmentBuilding,34.0,2.0,1.0,3.0,1935.0,53.4491873,14.5015442,4.87,11.0,0.222,0.827,0.115,0.589,0.298,2.081,0.132,condominium,yes,no,no,no,no,389000
szczecin,blockOfFlats,32.85,2.0,1.0,3.0,1939.0,53.44567942,14.4999944,4.74,6.0,0.377,0.556,0.422,0.552,0.356,2.072,0.396,condominium,yes,yes,no,no,yes,369000
szczecin,blockOfFlats,63.77,3.0,1.0,3.0,1939.0,53.44417918,14.49990967,4.66,4.0,0.505,0.464,0.354,0.565,0.212,2.054,0.26,condominium,yes,yes,no,no,yes,699000
szczecin,blockOfFlats,75.0,4.0,4.0,4.0,1980.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,no,no,Other,no,no,549000
szczecin,Other,35.8,2.0,7.0,10.0,,53.441588,14.5540057,2.07,23.0,0.117,0.101,0.365,0.169,0.181,1.019,0.195,cooperative,no,no,yes,no,no,359000
szczecin,tenement,100.5,3.0,,4.0,1920.0,53.43287621,14.54375267,1.55,80.0,0.378,0.471,0.327,0.319,0.04,0.341,0.186,condominium,no,yes,no,no,yes,499000
szczecin,blockOfFlats,115.0,5.0,4.0,5.0,1996.0,53.49,14.5773,7.48,3.0,2.046,0.766,0.383,0.203,0.337,3.038,0.546,cooperative,yes,yes,no,no,yes,850000
szczecin,blockOfFlats,44.7,3.0,2.0,4.0,1940.0,53.434433,14.509141,3.65,12.0,0.232,0.894,0.431,0.225,0.468,1.484,0.298,condominium,no,yes,no,no,yes,329000
szczecin,Other,60.64,3.0,,4.0,1980.0,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,no,yes,no,no,no,440000
szczecin,tenement,53.0,2.0,1.0,2.0,1904.0,53.3789332,14.6252957,6.53,9.0,0.118,1.389,0.628,0.105,1.652,,0.413,condominium,yes,no,no,no,yes,350000
szczecin,Other,44.74,3.0,2.0,3.0,,53.4438433,14.5055732,4.32,9.0,0.467,0.179,0.226,0.28,0.274,1.677,0.249,condominium,no,no,no,no,no,332000
szczecin,tenement,51.09,2.0,3.0,3.0,1920.0,53.4662432,14.592954,5.21,9.0,0.126,0.149,0.417,1.066,0.256,1.038,0.093,condominium,no,no,no,no,yes,299000
szczecin,Other,59.6,3.0,1.0,4.0,,53.4531004,14.5570534,3.31,15.0,0.341,0.412,0.358,0.253,0.202,1.773,0.084,cooperative,no,yes,no,no,no,489000
szczecin,Other,39.7,2.0,1.0,2.0,2012.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,no,no,no,no,yes,449000
szczecin,Other,115.0,4.0,4.0,4.0,,53.4544,14.5506,3.52,6.0,0.576,0.84,0.238,0.386,0.319,1.88,0.092,condominium,no,no,Other,no,no,549000
szczecin,tenement,64.96,2.0,,3.0,1930.0,53.43497465,14.54730091,1.57,63.0,0.176,0.14,0.189,0.254,0.063,0.434,0.334,condominium,no,no,no,no,yes,499000
szczecin,blockOfFlats,32.3,2.0,,3.0,1960.0,53.4567738,14.5812682,3.95,7.0,0.015,1.234,0.794,0.819,0.21,0.683,0.213,condominium,no,no,no,no,yes,255000
szczecin,tenement,125.16,5.0,,3.0,1930.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,no,no,no,yes,799000
szczecin,tenement,46.79,2.0,4.0,4.0,1920.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,no,Other,no,no,429000
szczecin,Other,48.16,2.0,3.0,4.0,,53.4241795,14.5485858,0.82,46.0,0.144,0.189,0.207,0.082,0.118,0.672,0.126,condominium,no,no,no,no,no,339000
szczecin,Other,48.16,2.0,3.0,4.0,,53.4241795,14.5485858,0.82,46.0,0.144,0.189,0.207,0.082,0.118,0.672,0.126,condominium,no,no,no,no,no,339000
szczecin,Other,31.0,1.0,,4.0,1986.0,53.395814,14.5259066,3.85,6.0,0.396,1.402,0.253,0.228,0.287,2.698,0.264,cooperative,no,yes,no,no,no,285000
szczecin,Other,31.0,1.0,,4.0,1986.0,53.395814,14.5259066,3.85,6.0,0.396,1.402,0.253,0.228,0.287,2.698,0.264,cooperative,no,yes,no,no,no,285000
szczecin,tenement,77.71,3.0,2.0,4.0,1932.0,53.4314192,14.5342442,1.98,36.0,0.158,0.554,0.233,0.379,0.143,0.547,0.184,condominium,no,no,Other,no,no,639000
szczecin,blockOfFlats,68.4,3.0,2.0,4.0,1996.0,53.458889,14.531111,4.41,7.0,0.349,0.49,0.409,0.439,0.411,1.844,0.481,condominium,no,yes,no,no,yes,549000
szczecin,tenement,72.5,4.0,3.0,4.0,1907.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,condominium,no,no,no,no,yes,529000
szczecin,apartmentBuilding,52.6,2.0,3.0,4.0,2008.0,53.4362,14.5719,1.6,13.0,0.212,1.111,0.165,0.455,0.161,1.02,0.193,condominium,no,no,yes,no,no,450000
szczecin,tenement,103.46,5.0,3.0,4.0,1905.0,53.4286,14.5369,1.7,47.0,0.06,0.788,0.026,0.259,0.17,0.446,0.124,condominium,no,yes,no,no,no,850000
szczecin,tenement,107.5,4.0,3.0,4.0,1898.0,53.4252,14.5423,1.25,38.0,0.246,0.415,0.172,0.353,0.1,0.474,0.205,condominium,no,no,no,no,no,780000
szczecin,tenement,64.25,2.0,1.0,3.0,1930.0,53.42793605,14.54131142,1.4,57.0,0.078,0.499,0.24,0.282,0.129,0.218,0.114,condominium,no,no,no,no,yes,515000
szczecin,blockOfFlats,51.23,2.0,2.0,3.0,1960.0,53.4447895,14.5030271,4.52,6.0,0.361,0.348,0.308,0.367,0.245,1.858,0.259,condominium,no,yes,no,no,yes,480000
szczecin,blockOfFlats,56.5,3.0,5.0,10.0,1980.0,53.4413457,14.56630823,2.03,14.0,0.169,0.895,0.601,0.105,0.154,1.369,0.224,condominium,no,yes,yes,no,yes,480000
szczecin,blockOfFlats,70.52,3.0,2.0,3.0,1970.0,53.42595518,14.55613911,0.43,76.0,0.125,0.509,0.369,0.112,0.069,0.525,0.168,condominium,yes,yes,no,no,yes,599000
szczecin,apartmentBuilding,63.14,3.0,1.0,7.0,2018.0,53.41507634,14.54050921,1.64,5.0,0.362,0.815,0.543,0.179,0.191,0.793,0.193,condominium,no,yes,yes,no,no,699000
szczecin,blockOfFlats,89.0,4.0,3.0,3.0,1920.0,53.43953913,14.51911055,3.3,1.0,0.68,0.912,0.535,0.652,0.676,0.809,0.393,condominium,no,yes,no,no,no,584000
szczecin,tenement,64.56,3.0,4.0,4.0,1920.0,53.43029371,14.53907479,1.64,69.0,0.173,0.688,0.251,0.036,0.066,0.309,0.231,condominium,no,no,Other,no,no,349000
szczecin,apartmentBuilding,76.02,4.0,,2.0,2022.0,53.49587489,14.59909629,8.45,0.0,0.678,1.588,0.917,0.677,0.927,3.935,0.925,condominium,yes,yes,no,no,no,850000
szczecin,tenement,90.0,3.0,,,,53.496944,14.594444,8.47,1.0,1.005,1.527,0.645,0.387,0.631,3.954,0.63,condominium,no,no,Other,no,no,390000
szczecin,tenement,104.7,5.0,3.0,4.0,1940.0,53.418611,14.549722,0.92,11.0,0.371,0.319,0.225,0.63,0.323,1.208,0.359,condominium,no,no,no,no,yes,649900
szczecin,blockOfFlats,47.0,3.0,2.0,2.0,1930.0,53.444725,14.50301,4.51,6.0,0.369,0.343,0.301,0.37,0.237,1.858,0.252,condominium,yes,no,no,no,yes,349000
szczecin,blockOfFlats,59.0,3.0,1.0,8.0,1970.0,53.431585,14.516992,3.05,11.0,0.176,1.371,0.164,0.235,0.132,1.139,0.284,cooperative,yes,yes,yes,no,yes,399000
szczecin,blockOfFlats,28.9,1.0,8.0,10.0,1973.0,53.44890048,14.57448006,2.97,4.0,0.474,0.902,0.715,0.475,0.16,1.555,0.106,cooperative,no,no,yes,no,no,249000
szczecin,tenement,76.04,4.0,1.0,3.0,1900.0,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,no,no,no,no,yes,550000
szczecin,tenement,58.41,2.0,2.0,3.0,1940.0,53.399444,14.526111,3.53,8.0,0.109,1.004,0.153,0.178,0.166,2.296,0.141,condominium,yes,yes,no,no,yes,299000
szczecin,tenement,52.14,2.0,3.0,4.0,1954.0,53.43232255,14.56468369,1.02,14.0,0.368,0.704,0.107,0.061,0.216,0.387,0.588,condominium,no,no,no,no,yes,489000
szczecin,blockOfFlats,50.0,2.0,,4.0,1991.0,53.3811,14.6633,8.25,12.0,0.488,0.61,0.31,0.523,0.171,,0.215,condominium,yes,yes,no,no,yes,490000
szczecin,blockOfFlats,67.84,3.0,,1.0,2008.0,53.4136921,14.4932968,4.61,5.0,0.57,1.151,0.339,0.383,0.131,2.629,0.853,condominium,yes,yes,no,no,no,758000
szczecin,blockOfFlats,47.45,2.0,3.0,10.0,1980.0,53.45344,14.52477812,4.11,3.0,0.361,0.564,0.727,0.54,0.809,1.3,0.175,cooperative,no,no,yes,no,yes,390000
szczecin,blockOfFlats,46.7,3.0,,4.0,1976.0,53.4216291,14.5190155,2.79,5.0,0.166,0.795,0.994,0.917,0.741,0.858,0.199,condominium,no,no,yes,no,yes,399000
szczecin,tenement,39.19,2.0,3.0,3.0,1935.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,no,no,no,no,270000
szczecin,Other,116.0,5.0,1.0,2.0,1930.0,53.3881045,14.6534936,7.28,1.0,0.788,1.105,0.832,1.07,0.428,,0.512,condominium,yes,no,no,no,no,768000
szczecin,Other,104.35,4.0,1.0,4.0,,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,yes,no,no,no,no,790000
szczecin,Other,65.6,3.0,6.0,8.0,1980.0,53.4230495,14.4471272,7.54,0.0,1.046,3.027,1.23,0.961,1.102,,1.436,cooperative,no,yes,yes,no,no,460000
szczecin,Other,56.0,4.0,1.0,4.0,1971.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,cooperative,no,no,no,no,no,440000
szczecin,blockOfFlats,62.66,2.0,5.0,11.0,1992.0,53.4138617,14.5424763,1.62,3.0,0.503,0.986,0.7,0.051,0.036,0.98,0.223,cooperative,no,yes,yes,no,yes,495000
szczecin,Other,62.3,4.0,2.0,4.0,,53.456111,14.493056,5.78,12.0,0.394,1.766,0.21,0.152,0.676,2.931,0.224,condominium,no,no,no,no,no,499000
szczecin,Other,52.4,2.0,4.0,10.0,,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,no,no,no,no,no,469000
szczecin,Other,37.2,2.0,10.0,10.0,1969.0,53.4133,14.5771,1.55,0.0,1.733,2.007,1.717,1.734,0.801,2.057,1.286,cooperative,no,yes,no,no,no,365000
szczecin,Other,44.0,2.0,3.0,3.0,,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,no,no,Other,no,no,300000
szczecin,Other,127.0,4.0,2.0,4.0,1935.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,no,no,no,no,785000
szczecin,Other,83.0,4.0,2.0,2.0,2016.0,53.4797653,14.5418161,6.39,2.0,1.506,2.854,1.167,0.735,0.435,3.08,0.235,condominium,yes,yes,no,no,no,699000
szczecin,blockOfFlats,68.0,3.0,,3.0,2008.0,53.4134297,14.4925976,4.66,4.0,0.602,1.18,0.345,0.437,0.174,2.681,0.876,condominium,yes,yes,yes,no,no,758000
szczecin,blockOfFlats,51.54,2.0,,3.0,2004.0,53.4304,14.4887,4.85,1.0,0.938,0.757,0.547,0.614,0.836,2.908,0.464,cooperative,no,yes,no,no,no,499000
szczecin,Other,64.0,4.0,1.0,2.0,,53.4345048,14.5041512,3.96,4.0,0.095,0.873,0.512,0.429,0.675,1.805,0.565,cooperative,no,no,no,no,no,569000
szczecin,tenement,80.2,4.0,2.0,2.0,1925.0,53.4414321,14.5113939,3.85,6.0,0.411,0.361,0.076,0.522,0.643,1.287,0.051,condominium,yes,yes,no,no,no,650000
szczecin,tenement,101.79,3.0,,3.0,1935.0,53.44043,14.57133,2.01,18.0,0.257,1.216,0.332,0.065,0.392,1.389,0.149,condominium,no,no,no,no,yes,620000
szczecin,Other,46.01,2.0,2.0,3.0,,53.3980728,14.5247091,3.7,6.0,0.134,1.176,0.071,0.115,0.024,2.463,0.076,condominium,no,no,no,no,no,270000
szczecin,blockOfFlats,64.0,4.0,1.0,2.0,1930.0,53.4347001,14.5027434,4.06,1.0,0.165,0.871,0.584,0.504,0.709,1.893,0.641,cooperative,no,no,no,no,no,569000
szczecin,tenement,80.25,4.0,3.0,4.0,1920.0,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,yes,no,no,yes,480000
szczecin,blockOfFlats,34.55,2.0,,3.0,1945.0,53.44495,14.55971,2.4,8.0,0.084,0.632,0.784,0.048,0.397,1.545,0.085,condominium,no,no,no,no,no,250000
szczecin,Other,68.2,3.0,1.0,1.0,,53.477,14.526,6.39,0.0,1.486,2.53,1.28,0.719,1.339,3.819,1.239,condominium,no,no,no,no,no,590000
szczecin,blockOfFlats,28.5,2.0,1.0,4.0,1980.0,53.4497592,14.575036,3.08,2.0,0.509,0.882,0.711,0.522,0.227,1.455,0.203,condominium,no,no,Other,no,no,310000
szczecin,blockOfFlats,76.0,3.0,3.0,4.0,2021.0,53.3953648,14.4923302,5.51,2.0,1.892,2.858,0.232,2.058,0.236,3.766,0.597,condominium,yes,yes,yes,no,no,960000
szczecin,blockOfFlats,67.26,3.0,2.0,2.0,2022.0,53.474167,14.537222,5.86,1.0,0.888,2.189,0.795,0.494,0.598,3.013,0.662,condominium,no,yes,no,no,no,578436
szczecin,blockOfFlats,54.0,2.0,4.0,5.0,1995.0,53.4567738,14.5812682,3.95,7.0,0.015,1.234,0.794,0.819,0.21,0.683,0.213,condominium,no,no,no,no,yes,415000
szczecin,Other,63.4,3.0,1.0,4.0,1991.0,53.365412,14.6509226,8.78,5.0,0.34,0.766,0.316,0.525,0.081,,0.334,cooperative,no,yes,no,no,no,485000
szczecin,tenement,56.74,3.0,3.0,4.0,1950.0,53.4482833,14.5490308,2.88,11.0,0.413,0.845,0.469,0.293,0.29,1.38,0.09,condominium,no,no,Other,no,no,324000
szczecin,blockOfFlats,57.0,2.0,1.0,2.0,1975.0,53.3892225,14.6906469,9.4,0.0,1.285,1.585,1.252,1.536,1.39,,1.312,cooperative,yes,no,no,no,no,355000
szczecin,blockOfFlats,37.94,2.0,1.0,3.0,2008.0,53.3968096,14.6640641,7.45,11.0,0.198,2.143,0.42,0.433,0.278,,0.21,condominium,no,yes,yes,no,no,339000
szczecin,tenement,92.73,5.0,4.0,5.0,,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,no,no,no,yes,549000
szczecin,blockOfFlats,37.0,2.0,2.0,2.0,1975.0,53.3892225,14.6906469,9.4,0.0,1.285,1.585,1.252,1.536,1.39,,1.312,cooperative,yes,no,no,no,no,239000
szczecin,tenement,52.31,2.0,1.0,4.0,1940.0,53.455075,14.5474,3.64,4.0,0.71,0.951,0.238,0.193,0.532,1.797,0.122,condominium,yes,no,no,no,yes,408000
szczecin,blockOfFlats,57.0,2.0,1.0,2.0,1970.0,53.3892225,14.6906469,9.4,0.0,1.285,1.585,1.252,1.536,1.39,,1.312,cooperative,no,no,no,no,yes,365000
szczecin,tenement,80.25,3.0,,4.0,1929.0,53.4324083,14.536559,1.9,49.0,0.103,0.428,0.163,0.313,0.134,0.363,0.288,condominium,no,no,Other,no,no,399000
szczecin,blockOfFlats,108.96,5.0,4.0,4.0,1930.0,53.4453431,14.5491436,2.56,16.0,0.461,0.538,0.328,0.331,0.115,1.117,0.046,condominium,no,no,Other,no,no,653760
szczecin,blockOfFlats,59.7,3.0,6.0,8.0,1974.0,53.4324,14.5045,3.87,9.0,0.144,1.103,0.319,0.43,0.44,1.842,0.374,cooperative,no,yes,yes,no,no,405000
szczecin,Other,60.64,3.0,,4.0,1980.0,53.4269595,14.5379065,1.58,43.0,0.216,0.68,0.168,0.385,0.143,0.459,0.036,condominium,no,yes,no,no,no,429000
szczecin,blockOfFlats,59.0,3.0,3.0,8.0,,53.4302804,14.5044721,3.82,9.0,0.209,1.04,0.252,0.349,0.208,1.931,0.283,condominium,no,no,yes,no,no,459000
szczecin,Other,57.5,3.0,1.0,10.0,,53.4506011,14.5422766,3.27,10.0,0.192,0.758,0.428,0.413,0.319,1.197,0.022,condominium,no,yes,yes,no,no,512000
szczecin,tenement,74.0,3.0,,4.0,1936.0,53.42738135,14.54281383,1.28,61.0,0.195,0.399,0.273,0.384,0.114,0.229,0.058,condominium,no,no,no,no,yes,379000
szczecin,Other,62.0,2.0,2.0,4.0,,53.432222,14.555833,1.04,47.0,0.173,0.332,0.01,0.261,0.062,0.501,0.121,condominium,no,yes,no,no,no,629000
szczecin,tenement,123.45,4.0,2.0,3.0,,53.4325865,14.5356846,1.96,46.0,0.138,0.41,0.113,0.367,0.073,0.388,0.321,condominium,no,yes,no,no,yes,799000
